session_id,task_id,model,domain,injection_type,predicted_stage,ground_truth_stage,confidence,method,final_correct,correct_attribution
p2_missing_required_gpt41_mini_toolbench_syn_0072_c68ff6,toolbench_syn_0072,gpt41_mini,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_mini_toolbench_syn_0075_08e634,toolbench_syn_0075,gpt41_mini,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_mini_toolbench_syn_0078_a9ce37,toolbench_syn_0078,gpt41_mini,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_mini_toolbench_syn_0082_0c52c2,toolbench_syn_0082,gpt41_mini,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_mini_toolbench_syn_0084_5af81c,toolbench_syn_0084,gpt41_mini,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_mini_toolbench_syn_0085_401b64,toolbench_syn_0085,gpt41_mini,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_mini_toolbench_syn_0087_87e226,toolbench_syn_0087,gpt41_mini,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_mini_toolbench_syn_0091_f24046,toolbench_syn_0091,gpt41_mini,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_mini_toolbench_syn_0092_febd18,toolbench_syn_0092,gpt41_mini,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_mini_toolbench_syn_0094_addf3b,toolbench_syn_0094,gpt41_mini,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_mini_toolbench_syn_0096_b8a20c,toolbench_syn_0096,gpt41_mini,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_mini_toolbench_syn_0098_a41a50,toolbench_syn_0098,gpt41_mini,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_mini_weather_056_6b2077,weather_056,gpt41_mini,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_mini_weather_065_d2f589,weather_065,gpt41_mini,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_mini_weather_068_ab7851,weather_068,gpt41_mini,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_mini_weather_077_238f83,weather_077,gpt41_mini,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_mini_weather_086_97cc86,weather_086,gpt41_mini,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_mini_weather_089_3f973c,weather_089,gpt41_mini,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_mini_weather_095_0505a7,weather_095,gpt41_mini,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_mini_weather_096_73868f,weather_096,gpt41_mini,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_mini_weather_098_b35930,weather_098,gpt41_mini,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_001_9ce241,calendar_001,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_003_3d0bdb,calendar_003,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_007_344f67,calendar_007,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_010_682cdf,calendar_010,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_016_55e4ef,calendar_016,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_019_7687fb,calendar_019,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_021_879390,calendar_021,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_022_4261f3,calendar_022,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_023_55dc02,calendar_023,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_028_f075d6,calendar_028,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_032_b07576,calendar_032,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_033_5bff07,calendar_033,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_045_258be2,calendar_045,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_047_3635b3,calendar_047,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_048_17abc5,calendar_048,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_050_d151ad,calendar_050,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_054_cc0745,calendar_054,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_056_8e4c61,calendar_056,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_058_3de99f,calendar_058,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_060_09f86e,calendar_060,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_070_4e934b,calendar_070,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_072_d3e7ab,calendar_072,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_083_f82ce0,calendar_083,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_085_73cc42,calendar_085,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_088_90810a,calendar_088,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_097_cd4829,calendar_097,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_calendar_099_ab18f4,calendar_099,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_medical_001_816854,medical_001,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_medical_002_03e684,medical_002,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_medical_021_5ad0c7,medical_021,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_medical_026_f76fbf,medical_026,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_medical_031_ea24b1,medical_031,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_medical_041_2bb638,medical_041,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_medical_054_4ddddc,medical_054,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_medical_055_9d3109,medical_055,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_medical_058_52955c,medical_058,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_medical_062_2e2913,medical_062,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_medical_063_3c9a0e,medical_063,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_medical_064_44ffd4,medical_064,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_medical_067_ce40f5,medical_067,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_medical_068_5bdc1d,medical_068,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_medical_070_441961,medical_070,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_medical_073_5ebe5b,medical_073,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_medical_082_97ea2d,medical_082,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_medical_085_851c34,medical_085,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_medical_092_b68386,medical_092,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_medical_093_cbf249,medical_093,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_medical_094_9e0b79,medical_094,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_medical_095_0e880f,medical_095,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_toolbench_syn_0000_9682bf,toolbench_syn_0000,gpt41_nano,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_toolbench_syn_0004_671d94,toolbench_syn_0004,gpt41_nano,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_toolbench_syn_0010_0d3139,toolbench_syn_0010,gpt41_nano,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_toolbench_syn_0017_e1a505,toolbench_syn_0017,gpt41_nano,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_toolbench_syn_0018_ff9cb3,toolbench_syn_0018,gpt41_nano,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_toolbench_syn_0022_52b41a,toolbench_syn_0022,gpt41_nano,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_toolbench_syn_0024_ceda58,toolbench_syn_0024,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_toolbench_syn_0034_827dc4,toolbench_syn_0034,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_toolbench_syn_0036_9e1d1f,toolbench_syn_0036,gpt41_nano,calendar,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_toolbench_syn_0039_96e1dd,toolbench_syn_0039,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_toolbench_syn_0040_4b85f1,toolbench_syn_0040,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_toolbench_syn_0041_ff287d,toolbench_syn_0041,gpt41_nano,medical,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_toolbench_syn_0042_1ec231,toolbench_syn_0042,gpt41_nano,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
p2_missing_required_gpt41_nano_toolbench_syn_0045_024591,toolbench_syn_0045,gpt41_nano,weather,p2_missing_required,parameter_generation,parameter_generation,0.95,schema_check,False,True
