session_id,task_id,model,domain,difficulty,source,error_type,tool_selected,tool_correct,final_correct,eps,weps,reached_output,cascade_count,cost
p2_type_mismatch_gpt4o_mini_medical_001_aae799,medical_001,gpt4o_mini,medical,easy,synthetic,type_mismatch,,False,True,0,0.0,False,0,4.455e-05
p2_type_mismatch_gpt4o_mini_weather_063_86d272,weather_063,gpt4o_mini,weather,medium,synthetic,type_mismatch,,False,True,0,0.0,False,0,6.255e-05
p2_type_mismatch_gpt4o_mini_calendar_048_f283d1,calendar_048,gpt4o_mini,calendar,easy,synthetic,type_mismatch,,False,True,0,0.0,False,0,7.335e-05
p2_type_mismatch_gpt4o_mini_medical_026_94ada9,medical_026,gpt4o_mini,medical,easy,synthetic,type_mismatch,,False,True,0,0.0,False,0,4.455e-05
p2_type_mismatch_gpt4o_mini_calendar_010_d80a23,calendar_010,gpt4o_mini,calendar,easy,synthetic,type_mismatch,,False,True,0,0.0,False,0,4.65e-05
p2_type_mismatch_gpt4o_mini_calendar_047_e51b2a,calendar_047,gpt4o_mini,calendar,easy,synthetic,type_mismatch,get_events,True,False,2,0.6,True,1,0.00017145
p2_type_mismatch_gpt4o_mini_medical_095_cc0004,medical_095,gpt4o_mini,medical,medium,synthetic,type_mismatch,get_patient_record,True,True,1,0.3,False,0,0.00021105
p2_type_mismatch_gpt4o_mini_calendar_022_1968fc,calendar_022,gpt4o_mini,calendar,easy,synthetic,type_mismatch,get_events,True,False,2,0.6,True,1,0.0002127
p2_type_mismatch_gpt4o_mini_medical_066_ba0370,medical_066,gpt4o_mini,medical,medium,synthetic,type_mismatch,get_patient_record,True,False,2,0.6,True,1,0.0004189499999999
p2_type_mismatch_gpt4o_mini_calendar_070_f35f52,calendar_070,gpt4o_mini,calendar,medium,synthetic,type_mismatch,get_events,True,True,1,0.3,False,2,0.0002115
p2_type_mismatch_gpt4o_mini_weather_035_597224,weather_035,gpt4o_mini,weather,easy,synthetic,type_mismatch,,False,True,0,0.0,False,0,4.874999999999999e-05
p2_type_mismatch_gpt4o_mini_toolbench_syn_0081_a7df71,toolbench_syn_0081,gpt4o_mini,calendar,hard,toolbench_synthetic,type_mismatch,get_events,False,True,1,0.3,False,2,0.0001942499999999
p2_type_mismatch_gpt4o_mini_weather_031_50c039,weather_031,gpt4o_mini,weather,easy,synthetic,type_mismatch,,False,True,0,0.0,False,0,5.76e-05
p2_type_mismatch_gpt4o_mini_toolbench_syn_0054_a1c995,toolbench_syn_0054,gpt4o_mini,calendar,hard,toolbench_synthetic,type_mismatch,,False,True,0,0.0,False,0,7.35e-05
p2_type_mismatch_gpt4o_mini_toolbench_syn_0082_bf0b22,toolbench_syn_0082,gpt4o_mini,weather,easy,toolbench_synthetic,type_mismatch,,False,False,0,0.0,False,0,4.5449999999999993e-05
p2_type_mismatch_gpt4o_mini_weather_011_7c2b37,weather_011,gpt4o_mini,weather,easy,synthetic,type_mismatch,,False,False,0,0.0,False,0,5.235e-05
p2_type_mismatch_gpt4o_mini_medical_069_a57b76,medical_069,gpt4o_mini,medical,medium,synthetic,type_mismatch,get_patient_record,True,True,1,0.3,False,0,0.0001989
p2_type_mismatch_gpt4o_mini_toolbench_syn_0042_21fd75,toolbench_syn_0042,gpt4o_mini,weather,medium,toolbench_synthetic,type_mismatch,,False,False,0,0.0,False,0,4.5449999999999993e-05
p2_type_mismatch_gpt4o_mini_toolbench_syn_0063_057a86,toolbench_syn_0063,gpt4o_mini,weather,easy,toolbench_synthetic,type_mismatch,,False,False,0,0.0,False,0,3.78e-05
p2_type_mismatch_gpt4o_mini_calendar_016_7e7e73,calendar_016,gpt4o_mini,calendar,easy,synthetic,type_mismatch,,False,True,0,0.0,False,0,8.13e-05
p2_type_mismatch_gpt4o_mini_weather_062_daa868,weather_062,gpt4o_mini,weather,medium,synthetic,type_mismatch,,False,True,0,0.0,False,0,9.225e-05
p2_type_mismatch_gpt4o_mini_medical_032_1abb91,medical_032,gpt4o_mini,medical,easy,synthetic,type_mismatch,,False,True,0,0.0,False,0,5.984999999999999e-05
p2_type_mismatch_gpt4o_mini_medical_025_2c38c8,medical_025,gpt4o_mini,medical,easy,synthetic,type_mismatch,,False,False,0,0.0,False,0,4.635e-05
p2_type_mismatch_gpt4o_mini_calendar_074_0f9487,calendar_074,gpt4o_mini,calendar,medium,synthetic,type_mismatch,get_events,True,False,2,0.6,True,2,0.00045345
p2_type_mismatch_gpt4o_mini_toolbench_syn_0012_bb8afd,toolbench_syn_0012,gpt4o_mini,calendar,easy,toolbench_synthetic,type_mismatch,get_events,False,True,1,0.3,False,2,0.00020025
p2_type_mismatch_gpt4o_mini_medical_065_079a07,medical_065,gpt4o_mini,medical,medium,synthetic,type_mismatch,get_patient_record,True,False,2,0.6,True,0,0.0004068
p2_type_mismatch_gpt4o_mini_toolbench_syn_0056_d21e28,toolbench_syn_0056,gpt4o_mini,calendar,easy,toolbench_synthetic,type_mismatch,get_events,False,True,1,0.3,False,1,0.00018495
p2_type_mismatch_gpt4o_mini_toolbench_syn_0010_28b1b3,toolbench_syn_0010,gpt4o_mini,weather,medium,toolbench_synthetic,type_mismatch,,False,False,0,0.0,False,0,4.665e-05
p2_type_mismatch_gpt4o_mini_calendar_003_e1c7dd,calendar_003,gpt4o_mini,calendar,easy,synthetic,type_mismatch,,False,True,0,0.0,False,0,7.59e-05
p2_type_mismatch_gpt4o_mini_toolbench_syn_0072_c4f0d6,toolbench_syn_0072,gpt4o_mini,weather,easy,toolbench_synthetic,type_mismatch,,False,False,0,0.0,False,0,4.8299999999999995e-05
p2_type_mismatch_gpt4o_mini_toolbench_syn_0044_ae892a,toolbench_syn_0044,gpt4o_mini,medical,easy,toolbench_synthetic,type_mismatch,,False,False,0,0.0,False,0,7.935e-05
p2_type_mismatch_gpt4o_mini_calendar_060_c49e28,calendar_060,gpt4o_mini,calendar,medium,synthetic,type_mismatch,get_events,True,False,2,0.6,True,2,0.0004411499999999
p2_type_mismatch_gpt4o_mini_toolbench_syn_0037_69bda0,toolbench_syn_0037,gpt4o_mini,calendar,medium,toolbench_synthetic,type_mismatch,get_events,False,True,1,0.3,False,2,0.0001779
p2_type_mismatch_gpt4o_mini_toolbench_syn_0065_8e6db3,toolbench_syn_0065,gpt4o_mini,calendar,medium,toolbench_synthetic,type_mismatch,get_events,False,False,2,0.6,True,1,0.0002871
p2_type_mismatch_gpt4o_mini_medical_044_e43968,medical_044,gpt4o_mini,medical,easy,synthetic,type_mismatch,,False,False,0,0.0,False,0,4.5e-05
p2_type_mismatch_gpt4o_mini_weather_066_30c20f,weather_066,gpt4o_mini,weather,medium,synthetic,type_mismatch,,False,True,0,0.0,False,0,9.015e-05
p2_type_mismatch_gpt4o_mini_weather_085_7f12e1,weather_085,gpt4o_mini,weather,medium,synthetic,type_mismatch,get_weather,True,True,1,0.3,False,1,0.0005553
p2_type_mismatch_gpt4o_mini_medical_082_90deb1,medical_082,gpt4o_mini,medical,medium,synthetic,type_mismatch,get_patient_record,True,False,2,0.6,True,0,0.0004300499999999
p2_type_mismatch_gpt4o_mini_medical_049_e6f9c2,medical_049,gpt4o_mini,medical,easy,synthetic,type_mismatch,,False,False,0,0.0,False,0,4.5e-05
p2_type_mismatch_gpt4o_mini_weather_065_94467b,weather_065,gpt4o_mini,weather,medium,synthetic,type_mismatch,get_weather,True,True,1,0.3,False,1,0.0004101
p2_type_mismatch_gpt4o_mini_toolbench_syn_0075_bc19f4,toolbench_syn_0075,gpt4o_mini,weather,medium,toolbench_synthetic,type_mismatch,,False,False,0,0.0,False,0,4.665e-05
p2_type_mismatch_gpt4o_mini_weather_044_3e5fac,weather_044,gpt4o_mini,weather,easy,synthetic,type_mismatch,,False,False,0,0.0,False,0,6.765e-05
p2_type_mismatch_gpt4o_mini_calendar_024_01f17a,calendar_024,gpt4o_mini,calendar,easy,synthetic,type_mismatch,,False,False,0,0.0,False,0,4.5e-05
p2_type_mismatch_gpt4o_mini_medical_073_30102f,medical_073,gpt4o_mini,medical,medium,synthetic,type_mismatch,get_patient_record,True,False,2,0.6,True,0,0.0004608
p2_type_mismatch_gpt4o_mini_weather_030_9ea552,weather_030,gpt4o_mini,weather,easy,synthetic,type_mismatch,,False,True,0,0.0,False,0,5.01e-05
p2_type_mismatch_gpt4o_mini_calendar_023_fe1897,calendar_023,gpt4o_mini,calendar,easy,synthetic,type_mismatch,,False,True,0,0.0,False,0,8.37e-05
p2_out_of_range_gpt4o_mini_weather_089_1d46f1,weather_089,gpt4o_mini,weather,medium,synthetic,out_of_range,,False,True,0,0.0,False,0,9.285e-05
p2_out_of_range_gpt4o_mini_toolbench_syn_0003_25b9de,toolbench_syn_0003,gpt4o_mini,calendar,hard,toolbench_synthetic,out_of_range,,False,True,0,0.0,False,0,6.765e-05
p2_type_mismatch_gpt4o_mini_calendar_058_5574b9,calendar_058,gpt4o_mini,calendar,medium,synthetic,type_mismatch,get_events,True,False,2,0.6,True,1,0.0002193
p2_out_of_range_gpt4o_mini_weather_051_6d9191,weather_051,gpt4o_mini,weather,medium,synthetic,out_of_range,,False,True,0,0.0,False,0,8.415e-05
p2_out_of_range_gpt4o_mini_calendar_100_598e29,calendar_100,gpt4o_mini,calendar,medium,synthetic,out_of_range,get_events,True,False,2,0.84,True,1,0.0002127
p2_out_of_range_gpt4o_mini_weather_097_cacd87,weather_097,gpt4o_mini,weather,medium,synthetic,out_of_range,get_weather,True,True,1,0.42,False,1,0.0005571
p2_out_of_range_gpt4o_mini_calendar_032_83d06c,calendar_032,gpt4o_mini,calendar,easy,synthetic,out_of_range,get_events,True,False,2,0.84,True,1,0.0001704
p2_out_of_range_gpt4o_mini_calendar_021_8d25de,calendar_021,gpt4o_mini,calendar,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,7.755e-05
p2_out_of_range_gpt4o_mini_toolbench_syn_0058_bc2e3c,toolbench_syn_0058,gpt4o_mini,weather,easy,toolbench_synthetic,out_of_range,,False,False,0,0.0,False,0,4.47e-05
p2_out_of_range_gpt4o_mini_medical_098_fc50fb,medical_098,gpt4o_mini,medical,medium,synthetic,out_of_range,get_patient_record,True,False,2,0.84,True,1,0.0004215
p2_out_of_range_gpt4o_mini_toolbench_syn_0070_cebfc9,toolbench_syn_0070,gpt4o_mini,medical,hard,toolbench_synthetic,out_of_range,,False,False,0,0.0,False,0,4.2149999999999995e-05
p2_out_of_range_gpt4o_mini_weather_038_f2ed06,weather_038,gpt4o_mini,weather,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,4.5449999999999993e-05
p2_out_of_range_gpt4o_mini_weather_005_88c835,weather_005,gpt4o_mini,weather,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,4.9949999999999994e-05
p2_out_of_range_gpt4o_mini_calendar_061_bdf755,calendar_061,gpt4o_mini,calendar,medium,synthetic,out_of_range,create_event,True,True,1,0.42,False,0,0.0003677999999999
p2_out_of_range_gpt4o_mini_calendar_081_ef0115,calendar_081,gpt4o_mini,calendar,medium,synthetic,out_of_range,create_event,True,False,2,0.84,True,0,0.00056475
p2_out_of_range_gpt4o_mini_toolbench_syn_0004_007be3,toolbench_syn_0004,gpt4o_mini,weather,hard,toolbench_synthetic,out_of_range,,False,False,0,0.0,False,0,3.78e-05
p2_out_of_range_gpt4o_mini_toolbench_syn_0074_cd1f8a,toolbench_syn_0074,gpt4o_mini,weather,medium,toolbench_synthetic,out_of_range,,False,False,0,0.0,False,0,3.9e-05
p2_out_of_range_gpt4o_mini_calendar_089_1091cb,calendar_089,gpt4o_mini,calendar,medium,synthetic,out_of_range,,False,False,0,0.0,False,0,8.639999999999999e-05
p2_out_of_range_gpt4o_mini_weather_094_1d54f2,weather_094,gpt4o_mini,weather,medium,synthetic,out_of_range,get_weather,True,True,1,0.42,False,1,0.00054615
p2_out_of_range_gpt4o_mini_toolbench_syn_0040_86fa9e,toolbench_syn_0040,gpt4o_mini,medical,medium,toolbench_synthetic,out_of_range,,False,False,0,0.0,False,0,4.2149999999999995e-05
p2_out_of_range_gpt4o_mini_medical_093_82be6c,medical_093,gpt4o_mini,medical,medium,synthetic,out_of_range,get_patient_record,True,True,1,0.42,False,0,0.000441
p2_out_of_range_gpt4o_mini_weather_095_85d874,weather_095,gpt4o_mini,weather,medium,synthetic,out_of_range,get_weather,True,False,2,0.84,True,0,0.0006039
p2_out_of_range_gpt4o_mini_toolbench_syn_0034_95d132,toolbench_syn_0034,gpt4o_mini,calendar,easy,toolbench_synthetic,out_of_range,get_events,False,True,1,0.42,False,0,0.0001638
p2_out_of_range_gpt4o_mini_calendar_088_99b7e5,calendar_088,gpt4o_mini,calendar,medium,synthetic,out_of_range,get_events,True,False,2,0.84,True,1,0.000216
p2_out_of_range_gpt4o_mini_medical_014_fd39d7,medical_014,gpt4o_mini,medical,easy,synthetic,out_of_range,get_patient_record,True,True,1,0.42,False,0,0.00014025
p2_out_of_range_gpt4o_mini_weather_012_42d38e,weather_012,gpt4o_mini,weather,easy,synthetic,out_of_range,,False,False,0,0.0,False,0,6.269999999999999e-05
p2_out_of_range_gpt4o_mini_calendar_028_6fd36b,calendar_028,gpt4o_mini,calendar,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,7.53e-05
p2_out_of_range_gpt4o_mini_weather_007_86c0b6,weather_007,gpt4o_mini,weather,easy,synthetic,out_of_range,,False,False,0,0.0,False,0,5.6099999999999995e-05
p2_out_of_range_gpt4o_mini_toolbench_syn_0096_a4fb5d,toolbench_syn_0096,gpt4o_mini,weather,medium,toolbench_synthetic,out_of_range,,False,False,0,0.0,False,0,5.31e-05
p2_out_of_range_gpt4o_mini_toolbench_syn_0045_617fdb,toolbench_syn_0045,gpt4o_mini,weather,easy,toolbench_synthetic,out_of_range,,False,False,0,0.0,False,0,3.9e-05
p2_out_of_range_gpt4o_mini_medical_047_e61884,medical_047,gpt4o_mini,medical,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,6.42e-05
p2_out_of_range_gpt4o_mini_weather_027_9ec5d4,weather_027,gpt4o_mini,weather,easy,synthetic,out_of_range,,False,False,0,0.0,False,0,5.25e-05
p2_out_of_range_gpt4o_mini_weather_078_1e8ba5,weather_078,gpt4o_mini,weather,medium,synthetic,out_of_range,,False,True,0,0.0,False,0,0.0001033499999999
p2_out_of_range_gpt4o_mini_calendar_085_4d4ad4,calendar_085,gpt4o_mini,calendar,medium,synthetic,out_of_range,,False,True,0,0.0,False,0,0.0001105499999999
p2_out_of_range_gpt4o_mini_medical_008_325a4a,medical_008,gpt4o_mini,medical,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,5.655e-05
p2_out_of_range_gpt4o_mini_weather_090_838834,weather_090,gpt4o_mini,weather,medium,synthetic,out_of_range,get_weather,True,True,0,0.0,False,1,0.0003231
p2_out_of_range_gpt4o_mini_weather_096_5a5803,weather_096,gpt4o_mini,weather,medium,synthetic,out_of_range,,False,True,0,0.0,False,0,7.155e-05
p2_out_of_range_gpt4o_mini_medical_063_efe979,medical_063,gpt4o_mini,medical,medium,synthetic,out_of_range,get_patient_record,True,False,2,0.84,True,0,0.0004460999999999
p2_out_of_range_gpt4o_mini_calendar_001_2d2516,calendar_001,gpt4o_mini,calendar,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,8.19e-05
p2_out_of_range_gpt4o_mini_toolbench_syn_0094_99a45d,toolbench_syn_0094,gpt4o_mini,medical,medium,toolbench_synthetic,out_of_range,check_drug_interaction,False,False,2,0.84,True,1,0.00020955
p2_out_of_range_gpt4o_mini_calendar_056_b80648,calendar_056,gpt4o_mini,calendar,medium,synthetic,out_of_range,get_events,True,False,2,0.84,True,1,0.0002351999999999
p2_out_of_range_gpt4o_mini_medical_031_37936c,medical_031,gpt4o_mini,medical,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,4.455e-05
p2_out_of_range_gpt4o_mini_toolbench_syn_0062_1f74d2,toolbench_syn_0062,gpt4o_mini,weather,hard,toolbench_synthetic,out_of_range,,False,False,0,0.0,False,0,5.4300000000000005e-05
p2_out_of_range_gpt4o_mini_calendar_083_381fd4,calendar_083,gpt4o_mini,calendar,medium,synthetic,out_of_range,create_event,True,True,1,0.42,False,1,0.0006591
p2_out_of_range_gpt4o_mini_medical_038_8bb2b7,medical_038,gpt4o_mini,medical,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,6.074999999999999e-05
p2_out_of_range_gpt4o_mini_toolbench_syn_0053_2b06c1,toolbench_syn_0053,gpt4o_mini,weather,easy,toolbench_synthetic,out_of_range,,False,False,0,0.0,False,0,3.9e-05
p2_out_of_range_gpt4o_mini_toolbench_syn_0023_4fd8d8,toolbench_syn_0023,gpt4o_mini,medical,hard,toolbench_synthetic,out_of_range,,False,True,0,0.0,False,0,4.35e-05
p2_out_of_range_gpt4o_mini_weather_086_2a253b,weather_086,gpt4o_mini,weather,medium,synthetic,out_of_range,,False,True,0,0.0,False,0,9.225e-05
p2_out_of_range_gpt4o_mini_calendar_054_2f7c11,calendar_054,gpt4o_mini,calendar,medium,synthetic,out_of_range,get_events,True,False,2,0.84,True,1,0.0002290499999999
p2_out_of_range_gpt4o_mini_calendar_072_1b5ff3,calendar_072,gpt4o_mini,calendar,medium,synthetic,out_of_range,get_events,True,False,2,0.84,True,2,0.0004480499999999
p2_out_of_range_gpt4o_mini_toolbench_syn_0093_d722f2,toolbench_syn_0093,gpt4o_mini,calendar,medium,toolbench_synthetic,out_of_range,get_events,False,True,1,0.42,False,1,0.00043215
p2_out_of_range_gpt4o_mini_weather_039_6bb60d,weather_039,gpt4o_mini,weather,easy,synthetic,out_of_range,,False,False,0,0.0,False,0,6.765e-05
p2_out_of_range_gpt4o_mini_toolbench_syn_0013_8d43a1,toolbench_syn_0013,gpt4o_mini,medical,medium,toolbench_synthetic,out_of_range,,False,True,0,0.0,False,0,9.435e-05
p2_out_of_range_gpt4o_mini_toolbench_syn_0092_7dee18,toolbench_syn_0092,gpt4o_mini,medical,hard,toolbench_synthetic,out_of_range,,False,False,0,0.0,False,0,4.2149999999999995e-05
p2_out_of_range_gpt4o_mini_toolbench_syn_0048_4d270a,toolbench_syn_0048,gpt4o_mini,medical,hard,toolbench_synthetic,out_of_range,,False,False,0,0.0,False,0,4.275e-05
p2_out_of_range_gpt4o_mini_calendar_007_103a4b,calendar_007,gpt4o_mini,calendar,easy,synthetic,out_of_range,get_events,True,False,2,0.84,True,2,0.0001844999999999
p2_out_of_range_gpt4o_mini_weather_032_11bd92,weather_032,gpt4o_mini,weather,easy,synthetic,out_of_range,,False,False,0,0.0,False,0,5.37e-05
p2_out_of_range_gpt4o_mini_medical_045_a27fe7,medical_045,gpt4o_mini,medical,easy,synthetic,out_of_range,,False,False,0,0.0,False,0,4.635e-05
p2_out_of_range_gpt4o_mini_weather_009_349a92,weather_009,gpt4o_mini,weather,easy,synthetic,out_of_range,,False,False,0,0.0,False,0,6.884999999999999e-05
p2_out_of_range_gpt4o_mini_weather_070_b0c863,weather_070,gpt4o_mini,weather,medium,synthetic,out_of_range,get_weather,True,True,1,0.42,False,1,0.0005467499999999
p2_out_of_range_gpt4o_mini_calendar_059_12dd0b,calendar_059,gpt4o_mini,calendar,medium,synthetic,out_of_range,create_event,True,True,1,0.42,False,1,0.0005013
p2_out_of_range_gpt4o_mini_medical_034_f863f2,medical_034,gpt4o_mini,medical,easy,synthetic,out_of_range,,False,False,0,0.0,False,0,4.5e-05
p2_out_of_range_gpt4o_mini_medical_062_77179c,medical_062,gpt4o_mini,medical,medium,synthetic,out_of_range,get_patient_record,True,False,2,0.84,True,1,0.00039885
p2_out_of_range_gpt4o_mini_medical_068_6a7b19,medical_068,gpt4o_mini,medical,medium,synthetic,out_of_range,get_patient_record,True,False,2,0.84,True,0,0.0004058999999999
p2_out_of_range_gpt4o_mini_calendar_033_dec702,calendar_033,gpt4o_mini,calendar,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,7.95e-05
p2_out_of_range_gpt4o_mini_toolbench_syn_0024_1e1b35,toolbench_syn_0024,gpt4o_mini,medical,easy,toolbench_synthetic,out_of_range,,False,False,0,0.0,False,0,4.2149999999999995e-05
p2_out_of_range_gpt4o_mini_medical_092_0ae04e,medical_092,gpt4o_mini,medical,medium,synthetic,out_of_range,get_patient_record,True,False,2,0.84,True,1,0.0004217999999999
p2_out_of_range_gpt4o_mini_toolbench_syn_0022_cb241e,toolbench_syn_0022,gpt4o_mini,weather,medium,toolbench_synthetic,out_of_range,,False,False,0,0.0,False,0,4.5449999999999993e-05
p2_out_of_range_gpt4o_mini_weather_003_186a4b,weather_003,gpt4o_mini,weather,easy,synthetic,out_of_range,,False,False,0,0.0,False,0,4.125e-05
p2_out_of_range_gpt4o_mini_weather_019_bae4e9,weather_019,gpt4o_mini,weather,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,5.984999999999999e-05
p2_out_of_range_gpt4o_mini_calendar_099_c8a6a9,calendar_099,gpt4o_mini,calendar,medium,synthetic,out_of_range,create_event,True,True,1,0.42,False,1,0.0003736499999999
p2_out_of_range_gpt4o_mini_weather_077_c90ad8,weather_077,gpt4o_mini,weather,medium,synthetic,out_of_range,,False,False,0,0.0,False,0,9.225e-05
p2_out_of_range_gpt4o_mini_toolbench_syn_0014_b3090b,toolbench_syn_0014,gpt4o_mini,calendar,easy,toolbench_synthetic,out_of_range,,False,True,0,0.0,False,0,6.84e-05
p2_out_of_range_gpt4o_mini_toolbench_syn_0051_639391,toolbench_syn_0051,gpt4o_mini,medical,hard,toolbench_synthetic,out_of_range,,False,True,0,0.0,False,0,4.35e-05
p2_out_of_range_gpt4o_mini_medical_064_c2c7ed,medical_064,gpt4o_mini,medical,medium,synthetic,out_of_range,get_patient_record,True,False,2,0.84,True,1,0.00042375
p2_out_of_range_gpt4o_mini_medical_054_528a27,medical_054,gpt4o_mini,medical,medium,synthetic,out_of_range,get_patient_record,True,False,2,0.84,True,1,0.0004108499999999
p2_out_of_range_gpt4o_mini_calendar_044_acc399,calendar_044,gpt4o_mini,calendar,easy,synthetic,out_of_range,get_events,True,False,2,0.84,True,1,0.00017805
p2_out_of_range_gpt4o_mini_calendar_034_38f7d3,calendar_034,gpt4o_mini,calendar,easy,synthetic,out_of_range,get_events,True,True,1,0.42,False,1,0.000207
p2_out_of_range_gpt4o_mini_calendar_080_c8a2b4,calendar_080,gpt4o_mini,calendar,medium,synthetic,out_of_range,get_events,True,False,2,0.84,True,1,0.0002401499999999
p2_out_of_range_gpt4o_mini_calendar_045_30c594,calendar_045,gpt4o_mini,calendar,easy,synthetic,out_of_range,,False,True,0,0.0,False,0,4.53e-05
p2_out_of_range_gpt4o_mini_weather_067_48690b,weather_067,gpt4o_mini,weather,medium,synthetic,out_of_range,get_weather,True,True,1,0.42,False,1,0.0006468
p2_out_of_range_gpt4o_mini_medical_081_90b2eb,medical_081,gpt4o_mini,medical,medium,synthetic,out_of_range,get_patient_record,True,False,2,0.84,True,0,0.0004564499999999
p2_out_of_range_gpt4o_mini_medical_070_40056c,medical_070,gpt4o_mini,medical,medium,synthetic,out_of_range,get_patient_record,True,False,2,0.84,True,0,0.0004154999999999
p2_out_of_range_gpt4o_mini_medical_009_05c56a,medical_009,gpt4o_mini,medical,easy,synthetic,out_of_range,get_patient_record,True,True,1,0.42,False,0,0.00014025
